repo_name,pr_title,pr_url,created_at,closed_at,total_comments,total_commits,state,addline,deleteline,changefile,fetch_status
storybookjs/storybook,fix(addon-a11y): Addon-a11y displays visual bug when running the tests,https://github.com/storybookjs/storybook/pull/29552,2024-11-06T02:24:16Z,2024-11-25T08:25:22Z,2,3,MERGED,27.0,33.0,1.0,Success
storybookjs/storybook,Stop add-on Draggable from overlapping the vertical scrollbar when stories overflow,https://github.com/storybookjs/storybook/pull/17663,2022-03-08T14:56:59Z,2022-06-30T09:24:47Z,6,5,MERGED,6.0,5.0,2.0,Success
storybookjs/storybook,[Fix] Broken code block storybook-main-enable-transcludemarkdown.js.mdx,https://github.com/storybookjs/storybook/pull/18353,2022-05-28T15:26:24Z,2022-05-29T04:08:16Z,2,1,MERGED,3.0,1.0,1.0,Success
storybookjs/storybook,Addon Test: Show sub test provider toggle state in main testing module,https://github.com/storybookjs/storybook/pull/30019,2024-12-11T09:59:09Z,2024-12-11T19:08:51Z,1,2,MERGED,21.0,11.0,7.0,Success
storybookjs/storybook,Docs: Add docs for `vue3-vite` framework,https://github.com/storybookjs/storybook/pull/26221,2024-02-27T23:11:27Z,2024-03-07T14:17:19Z,2,9,MERGED,427.0,62.0,21.0,Success
storybookjs/storybook,Nextjs: Implement next redirect and the RedirectBoundary,https://github.com/storybookjs/storybook/pull/27050,2024-05-07T12:40:17Z,2024-05-07T13:51:01Z,1,2,MERGED,456.0,1285.0,16.0,Success
storybookjs/storybook,Doctor: Add dynamic check for incompatible Storybook packages,https://github.com/storybookjs/storybook/pull/26219,2024-02-27T20:05:34Z,2024-02-28T12:57:26Z,1,6,MERGED,385.0,201.0,12.0,Success
storybookjs/storybook,Core: bail preview builder on failure,https://github.com/storybookjs/storybook/pull/19849,2022-11-16T11:08:34Z,2022-11-17T17:11:53Z,0,2,MERGED,5.0,0.0,1.0,Success
storybookjs/storybook,Docs: Add `svelte-webpack5` framework doc,https://github.com/storybookjs/storybook/pull/26359,2024-03-06T20:21:44Z,2024-03-11T19:00:46Z,1,4,MERGED,217.0,31.0,8.0,Success
storybookjs/storybook,CLI: Fix printing of selected features,https://github.com/storybookjs/storybook/pull/30605,2025-02-20T16:02:11Z,2025-02-21T11:58:20Z,1,4,MERGED,8.0,9.0,1.0,Success
storybookjs/storybook,Fix/addon a11y,https://github.com/storybookjs/storybook/pull/10219,2020-03-26T16:46:27Z,2020-03-30T15:36:56Z,0,3,MERGED,83.0,36.0,2.0,Success
storybookjs/storybook,Theming: Fix self-referencing type,https://github.com/storybookjs/storybook/pull/27155,2024-05-15T11:35:20Z,2024-05-27T18:22:05Z,3,3,MERGED,2.0,2.0,1.0,Success
storybookjs/storybook,UI: Reset layout properties when switching stories,https://github.com/storybookjs/storybook/pull/10643,2020-05-04T20:43:20Z,2020-05-12T08:43:58Z,8,6,MERGED,14.0,3.0,2.0,Success
storybookjs/storybook,UI: Fix overlapping on the ref button in the sidebar,https://github.com/storybookjs/storybook/pull/25914,2024-02-05T16:49:22Z,2024-02-05T17:10:28Z,0,1,MERGED,1.0,0.0,1.0,Success
temporalio/ui,Rework Code Blocks in Pending Activities,https://github.com/temporalio/ui/pull/678,2022-07-11T15:02:37Z,2022-07-12T19:04:27Z,3,2,MERGED,32.0,34.0,2.0,Success
titicacadev/triple-frontend,[image-viewer] 이미지 확대뷰 팝업을 생성합니다,https://github.com/titicacadev/triple-frontend/pull/3166,2024-03-21T06:42:45Z,2024-03-27T04:21:34Z,14,19,MERGED,430.0,12.0,8.0,Success
titicacadev/triple-frontend,[footer] 320px 이하 화면을 대응합니다.,https://github.com/titicacadev/triple-frontend/pull/1680,2021-11-21T13:50:26Z,2021-11-22T06:39:42Z,2,3,MERGED,132.0,122.0,2.0,Success
wellcomecollection/wellcomecollection.org,remove catch up events toggle for whats on,https://github.com/wellcomecollection/wellcomecollection.org/pull/5904,2020-12-15T10:27:01Z,2020-12-15T14:25:01Z,0,2,MERGED,44.0,47.0,3.0,Success
wellcomecollection/wellcomecollection.org,handle exhibition-highlight-tours type in linkResolver,https://github.com/wellcomecollection/wellcomecollection.org/pull/11262,2024-10-10T15:21:43Z,2024-10-10T16:22:13Z,3,3,MERGED,9.0,8.0,4.0,Success
